name,naics_description,naics_code,address,city,state,county,zip,phone,website,excess_food_low,excess_food_high,unique_id,data_source
Alfred Domaine,Wineries,312130,7525 Orcutt Rd,San Luis Obispo,CA,San Luis Obispo,93401,8055419463,www.chamisalvineyards.com,27.672863500000002,88.762015,FMP33068,EPA 2023
"Alfred Louie, Incorporated",All Other Miscellaneous Food Manufacturing,311999,4501 Shepard St,Bakersfield,CA,Kern,93313,6618312520,,46.652773,149.64097,FMP35450,EPA 2023
Ali Mohebbi,Retail Bakeries,311811,356 Pebble Beach Dr,Brentwood,CA,Contra Costa,94513,4153783558,,0.9181985,2.9451650000000003,FMP3712,EPA 2023
"Alice St Bakery Cafe, Inc.",Retail Bakeries,311811,251 10th St,Oakland,CA,Alameda,94607,9258188329,www.alicestbakery.com,44.0313665,141.232685,FMP35277,EPA 2023
Alice's Sweet Tooth LLC,Cookie and Cracker Manufacturing,311821,1230 Horn Ave APT 526,West Hollywood,CA,Los Angeles,90069,3106576190,www.alicessweettooth.com,21.6005475,69.28477500000001,FMP30811,EPA 2023
Alicia Panaderia Inc,Retail Bakeries,311811,707 Main St,Delano,CA,Kern,93215,6617250721,,7.325183,23.49587,FMP19141,EPA 2023
"Alison Bakery, LLC",Retail Bakeries,311811,1190 Miraloma Way Ste Q,Sunnyvale,CA,Santa Clara,94085,,,2.7785515,8.912335,FMP12796,EPA 2023
All About The Crust LLC,Retail Bakeries,311811,811 N Dwight Ave,Compton,CA,Los Angeles,90220,,,0.938895,3.01155,FMP3878,EPA 2023
All American Efx,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,1954 Camden Ave,San Jose,CA,Santa Clara,95124,4086269009,www.efxsports.com,12.9384925,41.500825000000006,FMP24114,EPA 2023
Allen Ross,Wineries,312130,5200 N Palm Ave Ste 310,Fresno,CA,Fresno,93704,5592696775,,5.3,17,FMP17337,EPA 2023
"Allergic To Shrimp, Incorporated",Seafood Product Preparation and Packaging,311710,21700 Oxnard St Ste 950,Woodland Hills,CA,Los Angeles,91367,3107172361,,17.212545,55.21005,FMP27968,EPA 2023
Allesina,Meat Processed from Carcasses,311612,8396 El Camino Real,Atascadero,CA,San Luis Obispo,93422,8054616800,,17.671101,56.680890000000005,FMP28315,EPA 2023
"Alley 6 Craft Distillery, LLC",Distilleries,312140,1401 Grove St Unit D,Healdsburg,CA,Sonoma,95448,7074843593,www.alley6.com,21.9718655,70.475795,FMP31008,EPA 2023
Allora,Wineries,312130,3244 Ehlers Ln,Saint Helena,CA,Napa,94574,7079636071,www.alloravineyards.com,13.25,42.5,FMP24464,EPA 2023
"Almanac Beer Co., LLC",Breweries,312120,651 W Tower Ave B,Alameda,CA,Alameda,94501,4159923438,www.almanacbeer.com,79.5,255.00000000000003,FMP36556,EPA 2023
"Almendra Winery and Distillery, Inc.",Wineries,312130,3329 Hegan Ln,Chico,CA,Butte,95928,,www.almendrawinery.com,2.257376,7.240640000000001,FMP10801,EPA 2023
Almendra Winery Distillery,Wineries,312130,9275 Midway,Durham,CA,Butte,95938,5308090507,www.almendrawinery.com,3.5435535000000002,11.366115,FMP14845,EPA 2023
Aloha Bakery,Retail Bakeries,311811,5212 Antiquity Cir,Fairfield,CA,Solano,94534,7076889041,,1.863957,5.9787300000000005,FMP8851,EPA 2023
Alondras Bakery,Retail Bakeries,311811,657 E Arrow Hwy,Azusa,CA,Los Angeles,91702,6263393040,,12.34317,39.591300000000004,FMP23546,EPA 2023
"Alpena Sausage, Inc.",Meat Processed from Carcasses,311612,5329 Craner Ave,North Hollywood,CA,Los Angeles,91601,8185059482,,61.4828355,197.20909500000002,FMP36094,EPA 2023
Alpha Minx Bakery L.L.C.,Retail Bakeries,311811,1113 Greenfield Dr APT 2,El Cajon,CA,San Diego,92021,,,1.499211,4.80879,FMP6364,EPA 2023
Alpha Omega Collective NAPA,Wineries,312130,1245 1st St,NAPA,CA,Napa,94559,7072946960,www.alphaomegacollectivenapa.com,4.33275,13.8975,FMP16188,EPA 2023
"Alpine Meats, Inc.",Meat Processed from Carcasses,311612,9850 Lower Sacramento Rd,Stockton,CA,San Joaquin,95210,2094772691,www.alpinemeats.com,220.1011295,705.9847550000001,FMP37774,EPA 2023
Alpine Road Winery,Wineries,312130,11715 Skyline Blvd,Los Gatos,CA,Santa Cruz,95033,6504192047,www.rhysvineyards.com,25.696361,82.42229,FMP32427,EPA 2023
"Alquimista Cellars, LLC",Wineries,312130,2238 Schaeffer Rd,Sebastopol,CA,Sonoma,95472,4157100225,www.alquimistacellars.com,2.0002465,6.415885,FMP9550,EPA 2023
Alta Cresta Olive Oil Inc,Fats and Oils Refining and Blending,311225,24 Foxtail Ln,Trabuco Canyon,CA,Orange,92679,8052274751,,16.162986,51.843540000000004,FMP27107,EPA 2023
Alta Dena Express Bakery,Retail Bakeries,311811,2801 N Glenoaks Blvd,Burbank,CA,Los Angeles,91504,,,0.8867430000000001,2.8442700000000003,FMP2015,EPA 2023
"Alta Maria Vineyards, LLC",Wineries,312130,2900 Rancho Tepusquet,Santa Maria,CA,Santa Barbara,93454,8056861144,www.altamaria.com,3.9847785,12.781365000000001,FMP15688,EPA 2023
Alta Sol Winery,Wineries,312130,22675 Brookhaven,Lake Forest,CA,Orange,92630,,,1.973508,6.330120000000001,FMP9350,EPA 2023
Alta Vineyards,Wineries,312130,450 N Roxbury Dr Ste 303,Beverly Hills,CA,Los Angeles,90210,,,1.6530965,5.302385,FMP7643,EPA 2023
Alta Wines LLC,Wineries,312130,1988 Thousand Oaks Blvd,Berkeley,CA,Alameda,94707,7073412930,www.altawinery.com,3.975,12.750000000000002,FMP15638,EPA 2023
"Alta-Dena Certified Dairy, LLC",Fluid Milk Manufacturing,311511,123 Aero Camino,Goleta,CA,Santa Barbara,93117,,www.deanfoods.com,,,FMP40503,EPA 2023
Alvarez Bakery,Commercial Bakeries,311812,4125 City Terrace Dr,Los Angeles,CA,Los Angeles,90063,3232654444,,0.9424725,3.023025,FMP3887,EPA 2023
Alvin Tollini,Wineries,312130,4600 Eastside Calpella Rd,Ukiah,CA,Mendocino,95482,7074850525,www.trinafourcellars.com,3.758389,12.05521,FMP15266,EPA 2023
Always Baking,Commercial Bakeries,311812,2394 Donna Maria Way,Santa Rosa,CA,Sonoma,95401,7076944921,,13.427338,43.06882,FMP24668,EPA 2023
Alyce Baker,Retail Bakeries,311811,508 E Grand Ave,Arroyo Grande,CA,San Luis Obispo,93420,,,14.669181,47.05209000000001,FMP25673,EPA 2023
Alysian Wines,Wineries,312130,4035 Westside Rd,Healdsburg,CA,Sonoma,95448,,www.alysianwinery.com,27.4648385,88.09476500000001,FMP32995,EPA 2023
"AM Cellars, LLC",Wineries,312130,1436 2nd St,NAPA,CA,Napa,94559,,,2.98284,9.5676,FMP13457,EPA 2023
Amado Yanez Bakery Inc,Retail Bakeries,311811,1249 Sand Drift Pt,San Diego,CA,San Diego,92154,,,4.4949565,14.417785,FMP16413,EPA 2023
Amador County Vintners Association,Wineries,312130,9310 Pacific St,Plymouth,CA,Amador,95669,2092456992,www.amadorwine.com,12.809517,41.08713,FMP24009,EPA 2023
"Amador Distillery, LLC",Distilleries,312140,260 Scottsville Blvd,Jackson,CA,Amador,95642,2093041740,,2.36592,7.588800000000001,FMP11251,EPA 2023
Amador Foothill Winery,Wineries,312130,12500 Steiner Rd,Plymouth,CA,Amador,95669,2092456307,www.blog.amadorfoothill.com,10.263556,32.920840000000005,FMP21848,EPA 2023
Amapola Creek Vineyards & Winery,Wineries,312130,392 London Way,Sonoma,CA,Sonoma,95476,7079383783,www.amapolacreek.com,27.8575685,89.354465,FMP33121,EPA 2023
Amara Beverage Company,All Other Miscellaneous Food Manufacturing,311999,2625 Alcatraz Ave Ste 135,Berkeley,CA,Alameda,94705,5305702646,www.drinkamara.com,13.456541,43.162490000000005,FMP24690,EPA 2023
"Amari Cellars, LLC",Wineries,312130,1790 Forest View Ave,Hillsborough,CA,San Mateo,94010,,,16.547766,53.077740000000006,FMP27467,EPA 2023
Amarillo Vineyards LLC,Wineries,312130,1220 Greenfield Dr,El Cajon,CA,San Diego,92021,,,30.2267215,96.953635,FMP33632,EPA 2023
Amaro Vineyard,Wineries,312130,18912 Rockinghorse Ln,Huntington Beach,CA,Orange,92648,7142132023,,7.3449785,23.559365000000003,FMP19166,EPA 2023
Amausaan Uji Matcha,Retail Bakeries,311811,1950 Shattuck Ave,Berkeley,CA,Alameda,94704,,www.amausaan.us,0.8867430000000001,2.8442700000000003,FMP1518,EPA 2023
"Amaxi Nutrition Products, Inc.","Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,10655 7th St,Rancho Cucamonga,CA,San Bernardino,91730,9099892688,www.amaxinutrition.com,35.8636955,115.034495,FMP34540,EPA 2023
"Amay's Bakery & Noodle Co., Inc.",Cookie and Cracker Manufacturing,311821,837 E Commercial St,Los Angeles,CA,Los Angeles,90012,2136262713,www.amaysbakery.com,246.835575,791.73675,FMP37886,EPA 2023
Amazing Foods For Health Inc.,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,225 Locust St Ste 201,Redding,CA,Shasta,96001,5302768598,,3.975,12.750000000000002,FMP40851,EPA 2023
Amazing Foods For Health Inc.,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,15685 Old Stage Coach Rd,Redding,CA,Shasta,96001,5309412220,,,,FMP15645,EPA 2023
Amazing Goodies and Treats,Retail Bakeries,311811,6368 Siena CT,Magalia,CA,Butte,95954,5305157311,,25.9831705,83.342245,FMP32523,EPA 2023
Ambercraft,Coffee and Tea Manufacturing,311920,5 Georgetown,Irvine,CA,Orange,92612,3522141282,,1.6530965,5.302385,FMP7661,EPA 2023
"AME Bakery, Inc.",Retail Bakeries,311811,4237 Alabama St,San Diego,CA,San Diego,92104,6195183339,,18.55,59.50000000000001,FMP28924,EPA 2023
Ameressens All Natural Fruit Spread,All Other Miscellaneous Food Manufacturing,311999,1024 N Sierra Bonita Ave,West Hollywood,CA,Los Angeles,90046,3109270579,,4.638878,14.879420000000001,FMP16596,EPA 2023
Ameri Treats,Retail Bakeries,311811,100 Silas Ave,Newbury Park,CA,Ventura,91320,8054981721,www.ameritreats.com,2.7690115,8.881735,FMP12781,EPA 2023
"American Caliber Foods, Inc.",Seafood Product Preparation and Packaging,311710,621 Gladys Ave,Los Angeles,CA,Los Angeles,90021,2136838010,,23.624432,75.77648,FMP31743,EPA 2023
"American Color Research Center, Inc.",All Other Miscellaneous Food Manufacturing,311999,1825 Sampson Ave,Corona,CA,Riverside,92879,9095988498,www.acrccolors.com,12.0981775,38.805475,FMP23294,EPA 2023
American Fence Co,Retail Bakeries,311811,128 E Mission Rd,Fallbrook,CA,San Diego,92028,7608779951,,17.4637915,56.015935000000006,FMP28160,EPA 2023
"American Fruits and Flavors San Fernando, LLC",Soft Drink Manufacturing,312111,1 Monster Way,Corona,CA,Riverside,92879,,,1.6530965,5.302385,FMP7167,EPA 2023
"American Fruits and Flavors, LLC",Flavoring Syrup and Concentrate Manufacturing,311930,10725 Sutter Ave,Pacoima,CA,Los Angeles,91331,8188999574,www.mutualflavors.com,2534.97357,8131.0473,FMP39070,EPA 2023
American Licorice Company,Nonchocolate Confectionery Manufacturing,311340,2477 Liston Way,Union City,CA,Alameda,94587,5104875500,www.americanlicorice.com,,,FMP41525,EPA 2023
American Naturals Company LLC,Dried and Dehydrated Food Manufacturing,311423,3737 Longridge Ave,Sherman Oaks,CA,Los Angeles,91423,3232016891,www.americannaturalscompany.com,87.45,280.5,FMP36716,EPA 2023
American Reserve Distillers,Distilleries,312140,9448 Artesia Blvd APT H,Bellflower,CA,Los Angeles,90706,,,1.6530965,5.302385,FMP7862,EPA 2023
American Royal Crown Inc.,Soft Drink Manufacturing,312111,60 Palatine APT 422,Irvine,CA,Orange,92612,9494442491,www.americanroyalcrown.com,27.9659005,89.70194500000001,FMP33175,EPA 2023
"American Treats, LLC",Retail Bakeries,311811,2790 Erringer Rd APT 23,Simi Valley,CA,Ventura,93065,,www.overthemoonsf.com,19.9994705,64.14924500000001,FMP21835,EPA 2023
American Vintners Selections,Wineries,312130,960 S Guild Ave,Lodi,CA,San Joaquin,95240,2093695199,www.avintners.com,34.749556,111.46084,FMP34394,EPA 2023
Ames Fine Food Inc,Fats and Oils Refining and Blending,311225,300 Industrial Way,Brisbane,CA,San Mateo,94005,4156570123,www.gwsfoods.com,505.28864400000003,1620.7371600000001,FMP38394,EPA 2023
"Amici Cellars, Inc.",Wineries,312130,3130 Old Lawley Toll Rd,Calistoga,CA,Napa,94515,7079679560,www.amicicellars.com,150.208042,481.79938000000004,FMP37407,EPA 2023
Amila's Jr Bakery,Retail Bakeries,311811,3868 E Cesar E Chavez Ave,Los Angeles,CA,Los Angeles,90063,3235482724,,15.4289625,49.489125,FMP26466,EPA 2023
Amira I Grand Foods Inc,Rice Milling,311212,1 Park Plz Ste 600,Irvine,CA,Orange,92614,9498524468,www.amira.net,122.420672,392.67008000000004,FMP37179,EPA 2023
Amor Designs LLC,Retail Bakeries,311811,2812 Grove Way,Castro Valley,CA,Alameda,94546,,,0.8867430000000001,2.8442700000000003,FMP2022,EPA 2023
"Amor Tiho Bakery, Inc.",Retail Bakeries,311811,8829 Valley Blvd,Rosemead,CA,Los Angeles,91770,,,21.6005475,69.28477500000001,FMP30835,EPA 2023
Amour De Patisserie LLC,Retail Bakeries,311811,3356 Rivermont St,West Sacramento,CA,Yolo,95691,9168041235,,9.728309,31.204010000000004,FMP21394,EPA 2023
Amour Patisserie,Retail Bakeries,311811,501 Old County Rd,Belmont,CA,San Mateo,94002,,,18.9443465,60.76488500000001,FMP29248,EPA 2023
Amour Patisserie and Bakery,Retail Bakeries,311811,81 Bonaventura Dr,San Jose,CA,Santa Clara,95134,4084823220,,15.767182,50.573980000000006,FMP26725,EPA 2023
"Amour Patisserie and Bakery, LLC",Retail Bakeries,311811,15720 Winchester Blvd # 200,Los Gatos,CA,Santa Clara,95030,4083955111,,3.678094,11.79766,FMP15098,EPA 2023
"Amour Patisserie, Inc.",Retail Bakeries,311811,13 N Santa Cruz Ave,Los Gatos,CA,Santa Clara,95030,4084023689,,22.524576,72.24864000000001,FMP31312,EPA 2023
Amsert Group LLC,All Other Miscellaneous Food Manufacturing,311999,2325 Raymer Ave,Fullerton,CA,Orange,92833,9514685151,,13.3803005,42.917945,FMP24618,EPA 2023
Amuse Bouche LLC,Wineries,312130,1130 Main St,NAPA,CA,Napa,94559,7072519300,www.amusebouchewine.com,39.6131275,127.06097500000001,FMP34904,EPA 2023
"Amy's Kitchen, Inc.",Frozen Specialty Food Manufacturing,311412,2300 Northpoint Pkwy,Santa Rosa,CA,Sonoma,95407,7075684500,www.amyskitchen.com,,,FMP41433,EPA 2023
An Phuc Bakery Inc,Retail Bakeries,311811,8450 Garvey Ave Ste 200,Rosemead,CA,Los Angeles,91770,,,0.8867430000000001,2.8442700000000003,FMP3450,EPA 2023
Anaheim House of Jerky,Meat Processed from Carcasses,311612,26100 Newport Rd Ste A12,Menifee,CA,Riverside,92584,,,16.0298235,51.416415,FMP26973,EPA 2023
Analex Corporation,Wineries,312130,6841 Tanzanite Dr,Carlsbad,CA,San Diego,92009,,www.qinetiq-na.com,,,FMP42952,EPA 2023
Anas Bakery,Retail Bakeries,311811,4026 Gage Ave,Bell,CA,Los Angeles,90201,3235622253,,0.8867430000000001,2.8442700000000003,FMP2467,EPA 2023
Anchor Distilling Company,Wineries,312130,1705 Mariposa St,San Francisco,CA,San Francisco,94107,4158638350,www.hotalingandco.com,107.892259,346.06951000000004,FMP37015,EPA 2023
Ancient Oak Cellars,Wineries,312130,4120 Old Redwood Hwy,Santa Rosa,CA,Sonoma,95403,7078363099,www.ao.wine,43.943731,140.95159,FMP35269,EPA 2023
"Ancient Peak, Inc.",Wineries,312130,22720 El Camino Real,Santa Margarita,CA,San Luis Obispo,93453,,www.ancientpeaks.com,15.0019945,48.119605,FMP26051,EPA 2023
Ancient Peaks,Wineries,312130,31 Wellsona Rd,Paso Robles,CA,San Luis Obispo,93446,8052380412,www.ancientpeaks.com,23.919907000000002,76.72423,FMP31854,EPA 2023
"and Bakeries, Inc.",Retail Bakeries,311811,5610 Dartmoor Cir,Oceanside,CA,San Diego,92057,,,0.8867430000000001,2.8442700000000003,FMP2940,EPA 2023
"Anderson Global Group, LLC",All Other Miscellaneous Food Manufacturing,311999,2030 Main St Ste 430,Irvine,CA,Orange,92614,9495024773,www.andersonglobalgroup.com,16.8936175,54.18707500000001,FMP27740,EPA 2023
"Anderson Valley Winegrowers Association, Inc.",Wineries,312130,7000 Highway 128,Philo,CA,Mendocino,95466,7078959463,www.avwines.com,9.152729,29.35781,FMP20870,EPA 2023
"Andre-Boudin Bakeries, Inc.",Retail Bakeries,311811,2573 Fair Oaks Blvd,Sacramento,CA,Sacramento,95825,9169731849,www.boudinbakery.com,,,FMP41246,EPA 2023
"Andre-Boudin Bakeries, Inc.",Retail Bakeries,311811,5353 Almaden Expy,San Jose,CA,Santa Clara,95118,,www.boudinbakery.com,,,FMP41585,EPA 2023
"Andre-Boudin Bakeries, Inc.",Retail Bakeries,311811,20682 Stevens Creek Blvd,Cupertino,CA,Santa Clara,95014,,www.boudinbakery.com,,,FMP41715,EPA 2023
"Andre-Boudin Bakeries, Inc.",Retail Bakeries,311811,2890 Taylor St,San Francisco,CA,San Francisco,94133,4157761849,www.boudinbakery.com,,,FMP42104,EPA 2023
"Andre-Boudin Bakeries, Inc.",Retail Bakeries,311811,39 Pier Ste Q5,San Francisco,CA,San Francisco,94133,4154210185,www.boudinbakery.com,,,FMP42132,EPA 2023
"Andre-Boudin Bakeries, Inc.",Retail Bakeries,311811,399 10th Ave,San Francisco,CA,San Francisco,94118,4152211210,www.boudinbakery.com,,,FMP42622,EPA 2023
"Andre-Boudin Bakeries, Inc.",Retail Bakeries,311811,701 Sunnyvale Saratoga Rd,Sunnyvale,CA,Santa Clara,94087,4084190777,www.boudinbakery.com,,,FMP42988,EPA 2023
"Andremily, Inc.",Wineries,312130,1746 S Victoria Ave Ste F,Ventura,CA,Ventura,93003,8056444412,www.andremily.com,6.723209,21.56501,FMP18496,EPA 2023
"Andremily, Inc.",Wineries,312130,2476 Palma Dr Ste G,Ventura,CA,Ventura,93003,,www.andremily.com,2.116608,6.7891200000000005,FMP10113,EPA 2023
"Andreoli Vineyards, LLC",Wineries,312130,71921 Indian Valley Rd,San Miguel,CA,San Luis Obispo,93451,,www.andreolivineyards.com,3.171944,10.17416,FMP13908,EPA 2023
"Andrew Murray, LLC",Wineries,312130,3290 Glengary Rd,Santa Ynez,CA,Santa Barbara,93460,8056869604,www.andrewmurrayvineyards.com,3.6946565000000002,11.850785,FMP15122,EPA 2023
"Andrew's Sonoma Vineyard, LLC",Wineries,312130,22000 Geyserville Rd,Geyserville,CA,Sonoma,95441,,www.sonomawinegrape.org,2.444996,7.842440000000001,FMP11641,EPA 2023
Angel Bakery,Retail Bakeries,311811,500 S Lake St APT 213,Los Angeles,CA,Los Angeles,90057,,,12.34317,39.591300000000004,FMP23536,EPA 2023
Angel Berries By Anj LLC,Retail Bakeries,311811,68 Hampshire Ave,Daly City,CA,San Mateo,94015,6506348364,,2.4183635,7.757015000000001,FMP11484,EPA 2023
Angel City Public House and Brewery,Breweries,312120,216 S Alameda St,Los Angeles,CA,Los Angeles,90012,5629836880,www.angelcitybrewery.com,23.2993035,74.733615,FMP31641,EPA 2023
"Angeleno Wine Co, LLC",Wineries,312130,1666 N Spring St,Los Angeles,CA,Los Angeles,90012,2133998864,,2.4012445000000002,7.702105,FMP11419,EPA 2023
Angeles Crest Creamery,Creamery Butter Manufacturing,311512,19830 Big Pines Hwy,Valyermo,CA,Los Angeles,93563,6264293284,www.angelescrestcreamery.com,31.6939205,101.659745,FMP33889,EPA 2023
Angelicas Bakery,Retail Bakeries,311811,3220 Niles St,Bakersfield,CA,Kern,93306,6618712734,,2.921095,9.36955,FMP13289,EPA 2023
Angfu MA,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,1115 Tasman Dr,Sunnyvale,CA,Santa Clara,94089,4087866676,www.xiangxiangnoodle.com,4.1967785,13.461365,FMP15989,EPA 2023
Angie Lazarre,Wineries,312130,5678 Lone Pine Pl,Paso Robles,CA,San Luis Obispo,93446,8052268816,www.lazarrewines.com,3.379121,10.838690000000001,FMP14474,EPA 2023
"Angry White Man Salsa, LLC",Spice and Extract Manufacturing,311942,1209 Birch St,Santa Paula,CA,Ventura,93060,8185357269,,24.0240255,77.05819500000001,FMP31893,EPA 2023
"Anheuser-Busch, LLC",Breweries,312120,5959 Santa Fe St,San Diego,CA,San Diego,92109,8585817000,www.budweisertours.com,,,FMP39875,EPA 2023
"Anheuser-Busch, LLC",Breweries,312120,2920 Nebraska Ave,Santa Monica,CA,Los Angeles,90404,,www.budweisertours.com,,,FMP39895,EPA 2023
Anishas Niche Creations,Retail Bakeries,311811,5140 Canada Hills Dr,Antioch,CA,Contra Costa,94531,9253310552,,1.7602095,5.645955000000001,FMP8289,EPA 2023
Anita's Mexican Foods Corp.,Other Snack Food Manufacturing,311919,3454 N Mike Daley Dr,San Bernardino,CA,San Bernardino,92407,9098848706,www.anitasmfc.com,1325,4250,FMP38837,EPA 2023
"An-Jian Noodle Co., Inc.","Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,2621 Lee Ave,South El Monte,CA,Los Angeles,91733,6265751908,,5.5845305000000005,17.912645,FMP17594,EPA 2023
Ann Blankenship,Cookie and Cracker Manufacturing,311821,2841 Sacramento St # 201,San Francisco,CA,San Francisco,94115,4152448250,,1.131232,3.62848,FMP5164,EPA 2023
Annabels Lil' Rescue Hen Vegan Bakery Inc.,Retail Bakeries,311811,21899 Vallejo St,Hayward,CA,Alameda,94541,5103638691,,2.893058,9.279620000000001,FMP13140,EPA 2023
"Annas Danish Cookies, LLC",Retail Bakeries,311811,1001 Howard Ave,San Mateo,CA,San Mateo,94401,6503732662,www.annascookies.com,2.9049300000000002,9.3177,FMP13176,EPA 2023
Anne Fletcher,All Other Miscellaneous Food Manufacturing,311999,954 60th St,Oakland,CA,Alameda,94608,5106840800,,9.952711,31.923790000000004,FMP21619,EPA 2023
Anne R Quinto,Seafood Product Preparation and Packaging,311710,561 Sir Lancelot Dr,Tracy,CA,San Joaquin,95376,2098337568,,1.0461405,3.355545,FMP4653,EPA 2023
"Annie F. Baker, Inc.",Retail Bakeries,311811,801 Seabury Dr,San Jose,CA,Santa Clara,95136,4083755886,,2.626203,8.423670000000001,FMP12289,EPA 2023
"Annona Company, LLC",Breakfast Cereal Manufacturing,311230,444 S Cedros Ave Ste 195,Solana Beach,CA,San Diego,92075,8582994238,www.earnesteats.com,22.1298055,70.98239500000001,FMP31083,EPA 2023
Anns Sweets & Treats,Retail Bakeries,311811,6047 Brentwood Ave,Lancaster,CA,Los Angeles,93536,6618601347,,15.4289625,49.489125,FMP26489,EPA 2023
"Anomaly Vineyards, LLC",Wineries,312130,455 Bella Vista CT,Saint Helena,CA,Napa,94574,7079678448,www.anomalyvineyards.com,15.9,51.00000000000001,FMP26841,EPA 2023
Anthony Duane Baker,Retail Bakeries,311811,3340 Stagecoach Rd,Placerville,CA,El Dorado,95667,9167050556,,0.9282155,2.9772950000000002,FMP3753,EPA 2023
Anthony Liquor & Food Inc.,All Other Miscellaneous Food Manufacturing,311999,828 Folsom CT,Livermore,CA,Alameda,94551,,,8.6194165,27.647185,FMP20403,EPA 2023
